energy_diff
864500
1196408
1263058
1616451
1328000
976682
898740
1019773
996580
966184
1041135
1026792
1048642
994748
996946
980527
970762
972593
929196
961424
1005490
975767
1020383
962034
949094
982358
981321
968625
971922
1019956
992307
955136
992246
1077879
953916
906736
1067624
966855
950803
1002867
1080380
890562
896482
1135434
990110
955197
1073789
1042356
897703
1056943
984494
963804
919553
1054929
898008
938291
988340
1066953
970884
907590
1094663
973386
973447
994199
956175
1034665
1009763
1067624
972105
976682
939389
1014219
899595
1014157
1002134
990903
946409
908811
1038389
1061642
1022337
1015927
961057
981504
1053586
1052915
943601
1030759
951658
950559
999998
1045834
986814
973386
1056760
967893
906492
981992
1075193
1036740
895323
983030
964414
1016476
1165403
1001035
969419
1046445
962094
902159
970151
1089475
986264
970457
1016355
903867
935361
964659
1152829
987363
963804
1063901
963925
965635
1015012
1017209
860167
979245
1079465
964109
966550
1075925
999937
875669
976316
1087705
906247
972044
1086667
910276
953672
979001
986265
972409
1021543
1053342
914304
935240
963559
1028867
1141294
1173764
1047604
976744
935849
898008
1088132
1009885
978574
992002
942442
932004
909727
1069577
1065183
936033
978452
957456
966245
882444
980710
1064756
944456
989133
1091794
961850
898558
1089169
920408
939878
956541
1000546
1020750
897275
1095151
937925
887815
971311
981443
1025327
895200
1114805
965817
969969
998715
973325
962400
1051328
984495
974546
971616
1019589
935057
971128
1024289
993100
965208
1005307
934629
942259
969174
1092039
968747
965513
915647
1074277
906492
971372
983029
1020872
975461
983640
1054258
960325
1016415
943724
935239
953916
930967
1058408
1121396
992124
992185
1159665
970517
953977
1051633
1274106
998532
891478
911069
1029661
960935
1007932
1008542
990659
947507
906919
1068906
964170
1900325
1998225
1103818
778135
1007261
1000302
983579
1050352
963193
893369
1082761
1060788
958860
1012388
990415
953122
964597
1013548
1003537
959531
958677
1016233
981870
989805
991208
1005429
999388
895505
1060544
973447
976072
927915
994260
934690
923460
965635
996945
989378
982053
960203
1075925
970090
966733
939573
1025144
918943
976865
976926
967527
976499
973508
1214902
881162
924925
1005856
1055967
982602
1142942
1053525
1033628
939511
923765
940427
1027586
930112
1077390
974118
959410
921994
999387
944334
979123
1078367
967649
959104
975461
975217
988218
969358
1016172
927121
934263
966550
1013669
999204
958006
932248
1017332
915159
903745
1120969
974240
978941
1057004
978635
953855
905698
1047666
924009
975583
1021482
965818
934751
1087400
1051388
984556
991270
955258
980344
997618
1017087
895444
1024290
996274
959653
964109
1002683
1078489
1288937
1056699
890256
819700
1084348
992429
963560
1024533
923093
934935
901365
1086239
1079221
964536
936460
1010069
953488
898741
1161740
967771
980466
979307
1040341
972105
1072079
1017637
942564
874021
1085141
976987
948118
993589
1052487
982725
970212
1080991
973630
982298
1020749
1007322
1017392
903013
1127316
961241
1003354
1100583
970334
924376
988034
1046384
966489
990598
1093320
913755
946592
981565
1020444
1058408
1054746
949521
1001707
983091
970761
1095090
1004881
906003
1152829
957700
972837
1087888
1202512
1220333
1035459
1016599
907774
948850
1047482
980162
1009579
919981
944944
971250
1001279
989622
965634
989500
1073117
968870
980588
1025754
1005186
908750
1074155
1039121
994443
980771
972166
966855
967771
1016172
1028073
957334
1003965
1002866
929563
957090
988950
1016294
969663
1001157
941465
992368
934873
907346
993406
1037656
986448
984372
1070371
903684
976011
918821
1012082
955137
973569
983945
989927
961118
961485
1135434
928525
891050
1282162
1052854
898069
930784
1062253
968686
970030
1060117
968076
888608
1117673
902891
944639
989255
993284
944821
990659
1005125
980954
966062
999021
940061
928953
1004270
1005857
968015
974546
1065060
971922
944821
1029356
1013181
968381
968503
1033811
932798
1001890
991757
1048582
978269
906553
1028256
940672
1179623
1285031
982969
892575
906553
979673
1034055
974424
1071103
963865
912534
980710
1056699
974851
958189
1013364
956663
968808
902097
1177427
978024
896910
951719
975888
968381
961729
1039304
983945
969297
906248
1076840
962217
978147
923643
1395992
1281918
1241208
1156796
889524
928526
1095090
1025205
987180
1147580
971982
965513
1104184
960325
972409
1008054
1077207
992918
990109
1009641
1016782
976255
985471
1075498
960874
946714
981870
1157956
1124570
1133420
1159360
1108029
1055967
860288
897153
900938
953794
1056455
985410
916623
1006407
953610
959776
1050168
999753
970091
984067
1094418
915587
915769
1085446
1054075
973386
1131833
1203427
959775
905638
1060361
972226
951902
1102780
976377
885313
994443
1154111
957639
986570
1029416
921873
1031980
1167172
974180
965817
1144285
967710
946408
958677
1024778
981931
952634
1052793
984738
1048338
1076535
935483
1007200
1041501
1077695
952573
1013487
869992
938169
1074766
1048337
1025083
1120114
976316
839903
1031003
1059201
980527
888609
1034909
1014402
953855
988157
1000852
1023251
995603
1082334
928342
937010
968198
1077390
991513
1028135
999631
963743
924009
965940
984555
1066831
992551
961423
1005003
900998
1066221
1017697
1025022
952695
954466
995481
1044675
907346
960325
1037900
927976
906370
992551
997190
966123
976438
997373
966184
970334
965208
1005734
988157
970579
977353
989866
958554
1002256
989988
969114
986020
983213
974362
966612
924680
1024778
1057492
906736
875608
1146909
977048
867796
998227
1020505
962644
907347
1064511
979063
966123
992185
1014706
931517
905393
995237
1003354
956601
997312
942198
948545
968869
973692
1015439
1094357
958311
912473
1036252
901548
978452
1075132
973935
984556
918760
1031308
903746
972714
1215146
1169248
1235531
960752
905454
889707
1027159
1038632
1024045
955808
1144590
1145444
1110898
1221615
1189939
1005490
1181394
1114010
1139890
1215085
1069577
1069272
1231748
1213498
1075192
1130551
1194516
1217710
1018491
1200558
1167173
1145565
1013914
1208676
1171628
1079892
1146848
1011899
1120114
1107602
1046507
1131405
1151059
1242551
1165952
1111386
1094113
1219968
1124631
1033933
1203366
1144589
1179990
1262936
1002683
834409
912230
1068844
968016
960874
927121
1080503
921201
1008664
968199
999692
1004392
901182
957761
970151
1002683
1002988
970945
921018
949095
1018857
961301
1026426
913266
1071592
991697
969113
892576
1010373
949888
930357
998715
1013914
1041684
969968
910643
1063840
942624
999570
917967
1005429
1013120
980039
985654
1002073
1014646
922422
889219
1029782
1011594
946104
1065732
1016782
926023
966123
1058042
1043149
893980
1407894
1059568
878660
834897
996702
1009763
1054929
915525
991758
1013730
976560
908750
1072690
942686
931333
900876
1008177
1053097
956724
980222
1088803
929686
1045041
984678
1056943
969785
903684
988096
970517
965940
996946
1064572
980894
998105
998472
1027402
986753
910031
1026731
1019346
1049863
1103085
920774
947569
979978
1009702
1143185
899717
933714
1067502
971616
921567
1078184
1019833
954466
953366
1084531
954344
973508
1004453
1077756
884031
948545
1006711
1020810
993101
974180
921872
1005491
902158
962217
1076352
996824
992612
1007505
991147
916013
920774
1069700
987119
968381
978269
999692
970579
990842
927366
981687
946287
976376
906858
1066282
899717
1050717
969785
1006285
932187
958555
975278
942197
1021665
957822
974546
1006773
1031979
920713
1014768
925657
960386
962888
965452
993588
1048704
998715
961180
998471
968931
949765
913328
1044736
949034
971005
898924
1055966
972044
976316
945798
944761
1021665
954770
980161
1059995
977170
1054319
996213
1173703
895262
892698
953061
1075010
941709
913571
