sample_id,energy_uj
0,124329
1,122303
2,125191
3,123792
4,122822
5,123325
6,125633
7,124745
8,125972
9,129296
10,128492
11,127992
12,128375
13,127552
14,129760
15,129365
16,125792
17,122509
18,126512
19,183376
20,129946
21,124946
22,122513
23,127725
24,125611
25,124869
26,123334
27,125903
28,125906
29,131184
30,130323
31,127761
32,125001
33,125308
34,128929
35,133408
36,127374
37,131444
38,127910
39,148660
40,156340
41,127146
42,127318
43,131534
44,129891
45,130168
46,126299
47,127035
48,129349
49,130203
50,131171
51,127516
52,126804
53,134971
54,124683
55,127290
56,128618
57,124889
58,123488
59,125188
60,171002
61,136938
62,128461
63,127817
64,126194
65,130425
66,124660
67,126255
68,127718
69,122372
70,131029
71,125366
72,126299
73,126089
74,127507
75,129816
76,130637
77,125463
78,124266
79,124568
80,150320
81,148439
82,122447
83,123788
84,124902
85,127596
86,124200
87,123911
88,122495
89,125060
90,124861
91,126933
92,121021
93,122821
94,127781
95,127407
96,131137
97,126328
98,124429
99,125668
100,128243
101,174410
102,126572
103,123716
104,128172
105,129062
106,129235
107,125665
108,122439
109,125418
110,123930
111,123306
112,130975
113,126222
114,128027
115,125159
116,127684
117,128810
118,124380
119,127458
120,127189
121,157477
122,145248
123,130171
124,124995
125,132841
126,128896
127,128480
128,126080
129,126714
130,127235
131,127939
132,131412
133,126287
134,137322
135,135774
136,125604
137,132097
138,126547
139,123436
140,123046
141,120002
142,169513
143,125820
144,125677
145,126221
146,122000
147,124917
148,120508
149,121541
150,123050
151,123024
152,123107
153,128074
154,128931
155,130333
156,123051
157,126916
158,131426
159,126127
160,126042
161,124835
162,161616
163,156741
164,130714
165,125410
166,129919
167,123839
168,121572
169,123079
170,122582
171,124002
172,120765
173,126018
174,120872
175,123719
176,125552
177,126348
178,133808
179,128247
180,126919
181,128087
182,128289
183,175063
184,129852
185,128835
186,128136
187,128763
188,131180
189,129191
190,128323
191,129377
192,128434
193,127925
194,130500
195,125355
196,127918
197,126840
198,130024
199,131416
200,126761
201,127326
202,124222
203,170100
204,131176
205,125770
206,128349
207,129930
208,134875
209,130896
210,129300
211,129226
212,130339
213,128980
214,133022
215,131615
216,129258
217,130134
218,132115
219,136096
220,128704
221,130076
222,129268
223,126825
224,172541
225,138940
226,136884
227,135137
228,125872
229,131003
230,126365
231,124388
232,125355
233,125445
234,128373
235,129828
236,127380
237,126807
238,129680
239,132494
240,131227
241,128100
242,125275
243,127280
244,170953
245,138201
246,127924
247,129299
248,133151
249,131125
250,128922
251,126049
252,127305
253,129758
254,126694
255,131849
256,128950
257,123762
258,127632
259,127437
260,135114
261,127171
262,129467
263,127195
264,126871
265,181740
266,134545
267,136145
268,131611
269,128575
270,132578
271,128072
272,127567
273,131848
274,129067
275,128038
276,131683
277,130667
278,128876
279,129138
280,131010
281,124515
282,121069
283,123510
284,123397
285,167180
286,128683
287,126467
288,128114
289,126980
290,129125
291,125659
292,125073
293,125267
294,129866
295,128969
296,128257
297,132024
298,127341
299,128378
300,126227
301,132799
302,127559
303,127077
304,128801
305,129665
306,172365
307,130291
308,125886
309,126143
310,128391
311,130699
312,128054
313,128351
314,127456
315,128298
316,128256
317,128159
318,126097
319,128541
320,129304
321,143248
322,129241
323,136451
324,130369
325,127877
326,171371
327,126788
328,134582
329,133104
330,129421
331,132075
332,128240
333,130019
334,128229
335,128799
336,123619
337,122170
338,125271
339,126998
340,128713
341,129948
342,142974
343,125604
344,129162
345,130258
346,131323
347,175927
348,132188
349,130012
350,129855
351,129525
352,132753
353,130189
354,129271
355,128862
356,130793
357,129222
358,132570
359,129398
360,130723
361,128210
362,133251
363,126206
364,127582
365,128195
366,125996
367,177949
368,124262
369,126962
370,125218
371,156176
372,127940
373,125005
374,129647
375,129747
376,127892
377,128140
378,126345
379,136567
380,124889
381,128138
382,128322
383,130840
384,126477
385,128077
386,131010
387,137524
388,164839
389,131863
390,130231
391,129482
392,131745
393,131942
394,139352
395,130942
396,136274
397,129854
398,127028
399,128208
400,126401
401,125324
402,130059
403,133530
404,127905
405,127874
406,125718
407,126688
408,171629
409,128890
410,129204
411,131027
412,129572
413,140662
414,130367
415,140397
416,141678
417,137427
418,132021
419,130042
420,133886
421,132314
422,134969
423,133625
424,135741
425,130906
426,129633
427,130943
428,149655
429,155524
430,128584
431,128650
432,128836
433,132808
434,137855
435,131143
436,127925
437,130544
438,128984
439,127542
440,126719
441,123715
442,128682
443,131549
444,134788
445,130102
446,128850
447,128146
448,127941
449,168422
450,122545
451,125615
452,130546
453,127525
454,126381
455,127389
456,128995
457,127172
458,129818
459,125052
460,124644
461,128391
462,127599
463,128188
464,131089
465,128295
466,127839
467,127642
468,132280
469,163347
470,150903
471,129034
472,132083
473,131127
474,133814
475,133971
476,130871
477,130072
478,131098
479,132039
480,133245
481,130272
482,130804
483,127941
484,132573
485,134755
486,130215
487,131107
488,134437
489,129315
490,174180
491,132388
492,135532
493,130961
494,132114
495,129547
496,133243
497,128181
498,127336
499,130239
