sample_id,energy_uj
0,122097
1,145621
2,145811
3,121013
4,123993
5,120172
6,121036
7,120244
8,121492
9,122377
10,121104
11,122245
12,126295
13,124807
14,126882
15,127379
16,131083
17,125255
18,122814
19,126844
20,122474
21,120263
22,164023
23,120324
24,126672
25,124031
26,120912
27,119441
28,118052
29,123157
30,123321
31,122128
32,121242
33,121152
34,126573
35,127437
36,121800
37,133950
38,123738
39,133182
40,127811
41,123537
42,149811
43,142313
44,126339
45,129803
46,121516
47,120514
48,118501
49,125010
50,122457
51,121396
52,118508
53,120721
54,118317
55,119429
56,120087
57,124595
58,128671
59,123727
60,119276
61,120803
62,121603
63,163318
64,124486
65,123181
66,119108
67,121085
68,120283
69,120245
70,121372
71,126530
72,122744
73,125505
74,124026
75,123062
76,122974
77,121669
78,126695
79,124109
80,125293
81,124079
82,128806
83,151964
84,149431
85,127014
86,129598
87,125857
88,126193
89,124283
90,120258
91,123830
92,124701
93,124164
94,126260
95,121548
96,124858
97,123246
98,124744
99,117176
100,121652
101,123929
102,126521
103,125754
104,165851
105,121664
106,126207
107,123413
108,125923
109,128108
110,124822
111,123906
112,130484
113,127863
114,124461
115,123514
116,118882
117,118633
118,123031
119,124098
120,122396
121,123552
122,120544
123,122960
124,147683
125,137796
126,126163
127,126429
128,122559
129,125068
130,123806
131,134837
132,124371
133,126871
134,123211
135,125881
136,124498
137,125709
138,132969
139,131625
140,126516
141,123681
142,126981
143,126317
144,127885
145,165980
146,124423
147,132004
148,125498
149,125192
150,126041
151,127322
152,134326
153,129148
154,127557
155,124468
156,127496
157,123021
158,124855
159,124448
160,121707
161,124247
162,124780
163,123772
164,129293
165,152033
166,139224
167,127865
168,124839
169,124113
170,122419
171,121876
172,127062
173,126104
174,131147
175,124684
176,125587
177,126729
178,126157
179,124590
180,128486
181,123961
182,126431
183,128521
184,126932
185,135765
186,165361
187,125666
188,124992
189,123340
190,126451
191,124379
192,122542
193,126271
194,128417
195,128501
196,127015
197,131404
198,127716
199,127575
200,133547
201,125374
202,124994
203,126970
204,124476
205,130670
206,161558
207,126953
208,130211
209,125118
210,123414
211,123592
212,124253
213,121297
214,121938
215,128602
216,126715
217,126474
218,124484
219,122909
220,119362
221,126210
222,120804
223,123832
224,123866
225,127350
226,125790
227,162278
228,118775
229,124757
230,121151
231,120620
232,122651
233,121430
234,123145
235,123986
236,128085
237,121220
238,132966
239,133242
240,129319
241,132800
242,123392
243,122668
244,124592
245,129954
246,137718
247,166381
248,127344
249,125779
250,122164
251,121873
252,123750
253,125146
254,126718
255,123260
256,127982
257,125380
258,133588
259,124018
260,132294
261,128448
262,127227
263,124525
264,119188
265,126263
266,125771
267,125549
268,163996
269,124323
270,128500
271,126099
272,123858
273,125148
274,123578
275,127223
276,127499
277,131901
278,125439
279,128881
280,126327
281,136210
282,129153
283,127031
284,123008
285,126536
286,125262
287,140064
288,165120
289,130292
290,134457
291,131795
292,130594
293,127229
294,130811
295,127651
296,128748
297,129113
298,125694
299,128109
300,127298
301,128068
302,130743
303,132133
304,128705
305,127118
306,128896
307,127542
308,131219
309,169450
310,124149
311,127044
312,125970
313,122513
314,122563
315,125452
316,125981
317,131161
318,128356
319,124659
320,127595
321,125126
322,128870
323,129853
324,123166
325,123500
326,126081
327,130120
328,131270
329,166440
330,131500
331,132137
332,124877
333,125720
334,126606
335,127636
336,125179
337,125975
338,127828
339,124811
340,123701
341,123327
342,124391
343,128994
344,128152
345,123838
346,123887
347,129865
348,127552
349,128707
350,171940
351,133549
352,130066
353,125684
354,126324
355,124003
356,123749
357,126481
358,127591
359,132001
360,125476
361,127860
362,129205
363,126342
364,131193
365,125384
366,125255
367,127551
368,130545
369,132289
370,166953
371,131115
372,132673
373,128481
374,128232
375,124631
376,127439
377,127401
378,127917
379,126292
380,130430
381,129299
382,124263
383,126144
384,128485
385,126690
386,123335
387,125266
388,128260
389,173525
390,149193
391,171279
392,129116
393,132525
394,127560
395,126757
396,129427
397,126218
398,128093
399,127078
400,129889
401,127696
402,129273
403,138578
404,128599
405,131150
406,128450
407,127186
408,130488
409,129660
410,132327
411,168896
412,129689
413,131665
414,127822
415,128466
416,127034
417,127945
418,128030
419,129252
420,125123
421,133631
422,131509
423,130910
424,136127
425,136296
426,128170
427,130667
428,129431
429,132634
430,130634
431,132520
432,170476
433,128452
434,132822
435,129172
436,131184
437,134915
438,129770
439,127208
440,127708
441,130200
442,130444
443,130949
444,131508
445,128141
446,131957
447,127444
448,127294
449,128748
450,128394
451,132717
452,168765
453,126479
454,132727
455,128401
456,129879
457,130455
458,131401
459,128266
460,131898
461,130444
462,137260
463,137723
464,133724
465,133604
466,135249
467,128982
468,132208
469,130814
470,132067
471,131895
472,133544
473,169028
474,130772
475,134897
476,130349
477,129371
478,129232
479,128220
480,127025
481,128118
482,132263
483,129125
484,128966
485,126315
486,129500
487,132731
488,125721
489,125237
490,127529
491,131965
492,137347
493,180536
494,140756
495,135920
496,129178
497,131151
498,128330
499,126503
