sample_id,energy_uj
0,130135
1,131083
2,134191
3,134579
4,130381
5,131021
6,138617
7,135115
8,133596
9,129556
10,131281
11,130252
12,130476
13,133767
14,134056
15,133620
16,129496
17,132256
18,173965
19,142607
20,129903
21,128874
22,127305
23,128072
24,135064
25,130964
26,130818
27,137227
28,132883
29,129480
30,128965
31,129024
32,127003
33,128822
34,131497
35,130259
36,130579
37,133981
38,137579
39,175146
40,130888
41,130869
42,130853
43,129738
44,134103
45,131784
46,132530
47,135178
48,132456
49,128506
50,130397
51,130553
52,134401
53,130653
54,133920
55,130864
56,131528
57,128374
58,129113
59,175250
60,129914
61,131975
62,130319
63,126780
64,126874
65,135203
66,127862
67,131324
68,132285
69,129305
70,128088
71,128801
72,129926
73,128871
74,130539
75,130338
76,128163
77,128423
78,134337
79,137209
80,175741
81,135610
82,130844
83,131898
84,133573
85,135450
86,140756
87,131857
88,134142
89,131934
90,136815
91,134090
92,137338
93,135922
94,133710
95,135751
96,136629
97,134523
98,137151
99,136204
100,184246
101,134636
102,137726
103,135715
104,132947
105,133145
106,137102
107,132075
108,132946
109,135744
110,131679
111,136206
112,137841
113,134429
114,135814
115,131892
116,138284
117,134171
118,134244
119,132871
120,137499
121,173885
122,130668
123,130293
124,129570
125,130765
126,143536
127,133620
128,132072
129,133348
130,133141
131,130776
132,130522
133,130813
134,129946
135,127251
136,130005
137,133622
138,132089
139,129427
140,134255
141,178605
142,133598
143,130426
144,130648
145,131205
146,131917
147,137488
148,129728
149,132809
150,133270
151,128720
152,127001
153,128620
154,130309
155,131146
156,130207
157,133792
158,129197
159,133438
160,131174
161,134072
162,173102
163,129995
164,129484
165,126017
166,127780
167,130930
168,130763
169,129848
170,129623
171,132169
172,128859
173,127538
174,127695
175,130706
176,128077
177,128954
178,131794
179,132825
180,128044
181,135571
182,173494
183,130501
184,128257
185,128716
186,128422
187,130550
188,141619
189,129268
190,132026
191,164200
192,130997
193,132758
194,135574
195,136864
196,136113
197,132084
198,129824
199,129512
200,132380
201,135641
202,137853
203,175767
204,136447
205,132891
206,131988
207,131774
208,131219
209,129269
210,129503
211,129858
212,135175
213,129074
214,137974
215,135743
216,133184
217,130446
218,128567
219,128012
220,130433
221,128750
222,135161
223,175720
224,133081
225,130434
226,130087
227,127505
228,130264
229,130491
230,128362
231,130557
232,133489
233,130163
234,128278
235,128712
236,141462
237,129163
238,130848
239,135573
240,128307
241,129486
242,133080
243,136310
244,175533
245,131763
246,129971
247,127029
248,129919
249,131797
250,129699
251,128260
252,126057
253,133502
254,129995
255,130930
256,128859
257,131077
258,128989
259,128647
260,128820
261,129460
262,128518
263,127579
264,170910
265,127928
266,126833
267,129297
268,128802
269,126749
270,127743
271,128819
272,128036
273,133202
274,129550
275,130037
276,129598
277,129333
278,126266
279,125339
280,128279
281,127071
282,129766
283,126905
284,136507
285,170713
286,131705
287,127720
288,122684
289,129349
290,129173
291,136074
292,129130
293,129510
294,134078
295,130088
296,128541
297,130001
298,131517
299,128523
300,135897
301,128210
302,130739
303,127290
304,134227
305,174218
306,132637
307,132274
308,130780
309,130690
310,130774
311,130263
312,131280
313,132706
314,132109
315,129009
316,127855
317,129978
318,131749
319,136358
320,130407
321,131523
322,127651
323,130695
324,129349
325,138232
326,171000
327,130780
328,131353
329,129086
330,128008
331,131008
332,131138
333,130273
334,129725
335,134184
336,129643
337,127455
338,130453
339,130550
340,132833
341,130016
342,136085
343,130117
344,128531
345,135900
346,174957
347,133626
348,131022
349,130831
350,132702
351,134720
352,130110
353,130762
354,129463
355,132662
356,133633
357,131403
358,130347
359,130802
360,130475
361,128962
362,128651
363,128282
364,129294
365,130881
366,137910
367,176696
368,132916
369,133138
370,131235
371,128392
372,129459
373,127802
374,131871
375,127361
376,133027
377,125948
378,127582
379,129106
380,126559
381,128179
382,126818
383,129223
384,127209
385,128949
386,135374
387,170901
388,128531
389,131857
390,135640
391,127832
392,139739
393,138467
394,130310
395,131453
396,131016
397,133209
398,128483
399,129861
400,127799
401,128699
402,128173
403,127637
404,125003
405,124191
406,123224
407,131511
408,165721
409,125404
410,126366
411,135446
412,130427
413,129156
414,130195
415,131645
416,126387
417,129528
418,126653
419,126779
420,128385
421,131814
422,127956
423,125354
424,129496
425,125342
426,128655
427,129932
428,173987
429,126772
430,131062
431,127940
432,129605
433,129374
434,131362
435,130197
436,128915
437,129602
438,131893
439,126039
440,129612
441,129902
442,131190
443,128411
444,128247
445,129514
446,130615
447,128737
448,135761
449,174839
450,132896
451,131985
452,130178
453,177236
454,132745
455,130309
456,131907
457,129448
458,135739
459,130735
460,131241
461,130203
462,129683
463,131696
464,130040
465,133190
466,131656
467,130569
468,135801
469,175034
470,131454
471,135035
472,131686
473,130887
474,137591
475,131878
476,129788
477,129592
478,127899
479,133121
480,126832
481,130416
482,130427
483,136345
484,127154
485,129162
486,128127
487,131129
488,130367
489,143304
490,163279
491,131018
492,132564
493,128073
494,129229
495,135585
496,124523
497,127653
498,125696
499,129805
